"name","pval","samplesize","degree","TPR","TDR","FPR","ACC","SHD"
"cg50_3_6",0.05,200,3,0.634408602150538,0.893939393939394,0.00618374558303887,0.966530612244898,98
"cg50_3_6",0.05,2000,3,0.774193548387097,0.923076923076923,0.00530035335689046,0.977959183673469,73
"cg50_3_7",0.005,200,3,0.723684210526316,1,0,0.982857142857143,59
"cg50_3_7",0.005,2000,3,0.907894736842105,1,0,0.994285714285714,33
"cg50_3_7",0.05,200,3,0.776315789473684,0.907692307692308,0.00522193211488251,0.981224489795918,55
"cg50_3_7",0.05,2000,3,0.921052631578947,0.875,0.00870322019147084,0.986938775510204,41
"cg50_3_8",0.005,200,3,0.833333333333333,1,0,0.990204081632653,48
"cg50_3_8",0.005,2000,3,0.916666666666667,1,0,0.995102040816327,33
"cg50_3_8",0.05,200,3,0.847222222222222,0.968253968253968,0.00173460537727667,0.989387755102041,45
"cg50_3_8",0.05,2000,3,0.944444444444444,0.944444444444444,0.00346921075455334,0.993469387755102,31
"cg50_3_9",0.005,200,3,0.707317073170732,0.983050847457627,0.000874890638670166,0.979591836734694,70
"cg50_3_9",0.005,2000,3,0.926829268292683,1,0,0.995102040816327,34
"cg50_3_9",0.05,200,3,0.682926829268293,0.96551724137931,0.00174978127734033,0.977142857142857,77
"cg50_3_9",0.05,2000,3,0.939024390243902,0.987179487179487,0.000874890638670166,0.995102040816327,30
"cg50_3_10",0.005,200,3,0.67948717948718,0.963636363636364,0.001743679163034,0.977959183673469,75
"cg50_3_10",0.005,2000,3,0.871794871794872,1,0,0.991836734693878,36
"cg50_3_10",0.05,200,3,0.717948717948718,0.96551724137931,0.001743679163034,0.980408163265306,70
"cg50_3_10",0.05,2000,3,0.91025641025641,0.986111111111111,0.000871839581517001,0.993469387755102,33
"cg50_3_11",0.005,200,3,0.670886075949367,0.981481481481482,0.00087260034904014,0.977959183673469,70
"cg50_3_11",0.005,2000,3,0.949367088607595,1,0,0.996734693877551,25
"cg50_3_11",0.05,200,3,0.772151898734177,0.938461538461538,0.00349040139616056,0.982040816326531,57
"cg50_3_11",0.05,2000,3,0.936708860759494,1,0,0.995918367346939,25
"cg50_3_12",0.005,200,3,0.777777777777778,1,0,0.986938775510204,46
"cg50_3_12",0.005,2000,3,0.958333333333333,1,0,0.997551020408163,15
"cg50_3_12",0.05,200,3,0.819444444444444,0.967213114754098,0.00173460537727667,0.987755102040816,42
"cg50_3_12",0.05,2000,3,0.972222222222222,0.985915492957746,0.000867302688638335,0.997551020408163,15
"cg50_3_13",0.005,200,3,0.674418604651163,0.966666666666667,0.00175592625109745,0.975510204081633,82
"cg50_3_13",0.005,2000,3,0.872093023255814,0.986842105263158,0.000877963125548727,0.990204081632653,38
"cg50_3_13",0.05,200,3,0.755813953488372,0.984848484848485,0.000877963125548727,0.982040816326531,61
"cg50_3_13",0.05,2000,3,0.86046511627907,0.91358024691358,0.00614574187884109,0.984489795918367,50
"cg50_3_14",0.005,200,3,0.686046511627907,0.983333333333333,0.000877963125548727,0.977142857142857,70
"cg50_3_14",0.005,2000,3,0.895348837209302,0.974683544303797,0.00175592625109745,0.991020408163265,36
"cg50_3_14",0.05,200,3,0.837209302325581,0.947368421052632,0.00351185250219491,0.98530612244898,48
"cg50_3_14",0.05,2000,3,0.906976744186046,0.939759036144578,0.00438981562774363,0.989387755102041,36
"cg50_3_15",0.005,200,3,0.830508474576271,0.98,0.000857632933104631,0.991020408163265,37
"cg50_3_15",0.005,2000,3,0.966101694915254,1,0,0.998367346938775,14
"cg50_3_15",0.05,200,3,0.830508474576271,0.942307692307692,0.00257289879931389,0.989387755102041,35
"cg50_3_15",0.05,2000,3,0.983050847457627,0.935483870967742,0.00343053173241852,0.995918367346939,17
"cg50_3_16",0.005,200,3,0.683544303797468,1,0,0.979591836734694,69
"cg50_3_16",0.005,2000,3,0.936708860759494,1,0,0.995918367346939,25
"cg50_3_16",0.05,200,3,0.835443037974684,0.970588235294118,0.00174520069808028,0.987755102040816,43
"cg50_3_16",0.05,2000,3,0.911392405063291,0.935064935064935,0.0043630017452007,0.990204081632653,32
"cg50_3_17",0.005,200,3,0.764705882352941,1,0,0.986938775510204,52
"cg50_3_17",0.005,2000,3,0.926470588235294,1,0,0.995918367346939,24
"cg50_3_17",0.05,200,3,0.838235294117647,0.966101694915254,0.0017286084701815,0.989387755102041,40
"cg50_3_17",0.05,2000,3,0.941176470588235,0.984615384615385,0.000864304235090752,0.995918367346939,29
"cg50_3_18",0.005,200,3,0.63768115942029,1,0,0.979591836734694,54
"cg50_3_18",0.005,2000,3,0.956521739130435,0.985074626865672,0.000865051903114187,0.996734693877551,31
"cg50_3_18",0.05,200,3,0.695652173913043,0.923076923076923,0.00346020761245675,0.979591836734694,58
"cg50_3_18",0.05,2000,3,1,0.92,0.00519031141868512,0.995102040816327,26
"cg50_3_19",0.005,200,3,0.717948717948718,0.982456140350877,0.000871839581517001,0.981224489795918,67
"cg50_3_19",0.005,2000,3,0.935897435897436,1,0,0.995918367346939,23
"cg50_3_19",0.05,200,3,0.756410256410256,0.951612903225806,0.002615518744551,0.982040816326531,61
"cg50_3_19",0.05,2000,3,0.91025641025641,0.959459459459459,0.002615518744551,0.991836734693878,27
"cg50_3_20",0.005,200,3,0.710526315789474,0.981818181818182,0.000870322019147084,0.981224489795918,63
"cg50_3_20",0.005,2000,3,0.934210526315789,1,0,0.995918367346939,19
"cg50_3_20",0.05,200,3,0.802631578947368,0.938461538461538,0.00348128807658834,0.984489795918367,53
"cg50_3_20",0.05,2000,3,0.934210526315789,0.959459459459459,0.00261096605744125,0.993469387755102,24
"cg50_3_21",0.005,200,3,0.745762711864407,1,0,0.987755102040816,52
"cg50_3_21",0.005,2000,3,0.966101694915254,1,0,0.998367346938775,24
"cg50_3_21",0.05,200,3,0.847457627118644,0.925925925925926,0.00343053173241852,0.989387755102041,42
"cg50_3_21",0.05,2000,3,0.966101694915254,0.934426229508197,0.00343053173241852,0.995102040816327,25
"cg50_3_22",0.005,200,3,0.705882352941177,1,0,0.983673469387755,64
"cg50_3_22",0.005,2000,3,0.941176470588235,0.984615384615385,0.000864304235090752,0.995918367346939,26
"cg50_3_22",0.05,200,3,0.779411764705882,0.963636363636364,0.0017286084701815,0.986122448979592,54
"cg50_3_22",0.05,2000,3,0.926470588235294,0.940298507462687,0.00345721694036301,0.99265306122449,34
"cg50_3_23",0.005,200,3,0.591549295774648,0.976744186046512,0.000866551126516464,0.975510204081633,74
"cg50_3_23",0.005,2000,3,0.943661971830986,1,0,0.996734693877551,39
"cg50_3_23",0.05,200,3,0.647887323943662,0.766666666666667,0.0121317157712305,0.968163265306122,81
"cg50_3_23",0.05,2000,3,0.971830985915493,0.884615384615385,0.00779896013864818,0.991020408163265,43
"cg50_3_24",0.005,200,3,0.646341463414634,0.981481481481482,0.000874890638670166,0.975510204081633,75
"cg50_3_24",0.005,2000,3,0.902439024390244,1,0,0.993469387755102,28
"cg50_3_24",0.05,200,3,0.731707317073171,0.952380952380952,0.0026246719160105,0.979591836734694,64
"cg50_3_24",0.05,2000,3,0.878048780487805,0.96,0.0026246719160105,0.989387755102041,36
"cg50_3_25",0.005,200,3,0.766233766233766,0.967213114754098,0.00174216027874564,0.983673469387755,56
"cg50_3_25",0.005,2000,3,0.909090909090909,0.985915492957746,0.000871080139372822,0.993469387755102,30
"cg50_3_25",0.05,200,3,0.805194805194805,0.953846153846154,0.00261324041811847,0.98530612244898,46
"cg50_3_25",0.05,2000,3,0.935064935064935,0.96,0.00261324041811847,0.993469387755102,25
"cg50_3_26",0.005,200,3,0.631578947368421,0.979591836734694,0.000870322019147084,0.976326530612245,77
"cg50_3_26",0.005,2000,3,0.894736842105263,0.971428571428571,0.00174064403829417,0.991836734693878,41
"cg50_3_26",0.05,200,3,0.763157894736842,0.935483870967742,0.00348128807658834,0.982040816326531,61
"cg50_3_26",0.05,2000,3,0.881578947368421,0.930555555555556,0.00435161009573542,0.988571428571429,47
"cg50_3_27",0.005,200,3,0.873015873015873,1,0,0.993469387755102,39
"cg50_3_27",0.005,2000,3,0.984126984126984,1,0,0.999183673469388,16
"cg50_3_27",0.05,200,3,0.857142857142857,0.964285714285714,0.00172117039586919,0.991020408163265,37
"cg50_3_27",0.05,2000,3,0.984126984126984,0.96875,0.00172117039586919,0.997551020408163,18
"cg50_3_28",0.005,200,3,0.671641791044776,1,0,0.982040816326531,60
"cg50_3_28",0.005,2000,3,0.970149253731343,0.984848484848485,0.000863557858376511,0.997551020408163,16
"cg50_3_28",0.05,200,3,0.791044776119403,0.946428571428571,0.00259067357512953,0.986122448979592,45
"cg50_3_28",0.05,2000,3,0.985074626865672,0.942857142857143,0.00345423143350604,0.995918367346939,17
"cg50_3_29",0.005,200,3,0.589041095890411,0.977272727272727,0.000868055555555556,0.97469387755102,69
"cg50_3_29",0.005,2000,3,0.958904109589041,1,0,0.997551020408163,28
"cg50_3_29",0.05,200,3,0.767123287671233,0.875,0.00694444444444444,0.979591836734694,60
"cg50_3_29",0.05,2000,3,1,0.935897435897436,0.00434027777777778,0.995918367346939,28
"cg50_3_30",0.005,200,3,0.712328767123288,0.981132075471698,0.000868055555555556,0.982040816326531,54
"cg50_3_30",0.005,2000,3,0.958904109589041,1,0,0.997551020408163,19
"cg50_3_30",0.05,200,3,0.849315068493151,0.925373134328358,0.00434027777777778,0.986938775510204,42
"cg50_3_30",0.05,2000,3,0.986301369863014,0.96,0.00260416666666667,0.996734693877551,17
