name,pval,samplesize,degree,TPR,TDR,FPR,ACC,SHD
cg50_2_17,0.05,200,2,0.1,0.018518518518518517,0.014673311184939091,0.9828823854224186,113.0
cg50_2_17,0.05,2000,2,1.0,0.029850746268656716,0.017995570321151715,0.9820143884892086,124.0
cg50_2_17,0.005,200,2,0.0,0.0,0.012458471760797342,0.9826446280991735,106.0
cg50_2_17,0.005,2000,2,0.0,0.0,0.016334440753045402,0.9825774336283186,118.0
cg50_2_18,0.05,200,2,0.25,0.018867924528301886,0.014368610113290964,0.9848192105989512,106.0
cg50_2_18,0.05,2000,2,1.0,0.017857142857142856,0.015197568389057751,0.9848066298342542,109.0
cg50_2_18,0.005,200,2,0.16666666666666666,0.0196078431372549,0.013815971262779773,0.9848275862068966,104.0
cg50_2_18,0.005,2000,2,0.5,0.01818181818181818,0.014921248963802156,0.9848108257387462,108.0
cg50_2_19,0.05,200,2,1.0,0.021739130434782608,0.012393280088129992,0.9876101321585903,87.0
cg50_2_19,0.05,2000,2,1.0,0.02040816326530612,0.01321949876067199,0.986784140969163,90.0
cg50_2_19,0.005,200,2,0.0,0.0,0.01101624896722666,0.9878954607977992,82.0
cg50_2_19,0.005,2000,2,0.0,0.0,0.012117873863949325,0.9878821261360506,86.0
cg50_2_20,0.05,200,2,0.2222222222222222,0.03508771929824561,0.015231237884242592,0.9828729281767956,112.0
cg50_2_20,0.05,2000,2,1.0,0.015625,0.01744669066740515,0.9825581395348837,118.0
cg50_2_20,0.005,200,2,0.10526315789473684,0.0425531914893617,0.012461921905289393,0.9829201101928374,102.0
cg50_2_20,0.005,2000,2,0.5,0.015873015873015872,0.01716975906950983,0.9825629670633822,117.0
cg50_2_21,0.05,200,2,1.0,0.020833333333333332,0.012929848693259973,0.9870737073707371,84.0
cg50_2_21,0.05,2000,2,1.0,0.05660377358490566,0.013755158184319119,0.9862561847168774,87.0
cg50_2_21,0.005,200,2,0.25,0.02702702702702703,0.009903713892709767,0.989282769991756,73.0
cg50_2_21,0.005,2000,2,0.0,0.0,0.011829436038514442,0.9881705639614855,80.0
cg50_2_22,0.05,200,2,1.0,0.017857142857142856,0.015184980673660961,0.9848192105989512,103.0
cg50_2_22,0.05,2000,2,1.0,0.017241379310344827,0.015737161789066815,0.9842671818934584,104.0
cg50_2_22,0.005,200,2,0.09090909090909091,0.023255813953488372,0.011595803423522915,0.9856867602532342,91.0
cg50_2_22,0.005,2000,2,0.0,0.0,0.01435670900055218,0.9853712393044438,99.0
cg50_2_23,0.05,200,2,0.2,0.017857142857142856,0.015214384508990318,0.9837016574585635,113.0
cg50_2_23,0.05,2000,2,1.0,0.03333333333333333,0.016044260027662516,0.9839646115565386,116.0
cg50_2_23,0.005,200,2,0.0,0.0,0.013001383125864454,0.9834619625137817,106.0
cg50_2_23,0.005,2000,2,0.0,0.0,0.016044260027662516,0.9834116671274536,116.0
cg50_2_24,0.05,200,2,0.0,0.0,0.01348747591522158,0.9865125240847784,90.0
cg50_2_24,0.05,2000,2,1.0,0.02127659574468085,0.012661712083677402,0.9873417721518988,87.0
cg50_2_24,0.005,200,2,0.0,0.0,0.00853289292595651,0.9884742041712404,73.0
cg50_2_24,0.005,2000,2,0.0,0.0,0.011010184420589045,0.9884456671251719,82.0
cg50_2_25,0.05,200,2,0.0,0.0,0.013766519823788546,0.9862334801762115,93.0
cg50_2_25,0.05,2000,2,0.0,0.0,0.016519823788546256,0.9834801762114538,103.0
cg50_2_25,0.005,200,2,0.0,0.0,0.009911894273127754,0.9881835669139873,79.0
cg50_2_25,0.005,2000,2,0.0,0.0,0.01183920704845815,0.9881607929515418,86.0
cg50_2_26,0.05,200,2,0.0,0.0,0.012668686312310658,0.9873313136876893,89.0
cg50_2_26,0.05,2000,2,0.0,0.0,0.012944092536491324,0.9870559074635087,91.0
cg50_2_26,0.005,200,2,0.0,0.0,0.01019003029468466,0.9879054425508521,81.0
cg50_2_26,0.005,2000,2,0.0,0.0,0.012117873863949325,0.9878821261360506,88.0
cg50_2_27,0.05,200,2,0.0,0.0,0.012427506213753107,0.9851239669421488,99.0
cg50_2_27,0.05,2000,2,0.0,0.0,0.015189174261253798,0.9848108257387462,108.0
cg50_2_27,0.005,200,2,0.0,0.0,0.0115990057995029,0.9851362510322048,96.0
cg50_2_27,0.005,2000,2,0.0,0.0,0.014084507042253521,0.9850993377483444,105.0
cg50_2_28,0.05,200,2,1.0,0.02,0.013517241379310345,0.9864864864864865,97.0
cg50_2_28,0.05,2000,2,1.0,0.018867924528301886,0.014344827586206896,0.9856591285162714,100.0
cg50_2_28,0.005,200,2,0.1111111111111111,0.023809523809523808,0.011310344827586206,0.9865162355531095,89.0
cg50_2_28,0.005,2000,2,1.0,0.04,0.013241379310344827,0.9867659222497932,96.0
cg50_2_29,0.05,200,2,1.0,0.017857142857142856,0.015184980673660961,0.9848192105989512,102.0
cg50_2_29,0.05,2000,2,1.0,0.06666666666666667,0.015461071231363888,0.9845559845559846,103.0
cg50_2_29,0.005,200,2,0.0,0.0,0.013252346769740474,0.9853873724841467,95.0
cg50_2_29,0.005,2000,2,1.0,0.018518518518518517,0.014632799558255107,0.9853712393044438,100.0
