"name","pval","samplesize","degree","TPR","TDR","FPR","ACC","SHD"
"cg50_3_5",0.005,200,3,0.6,0.964285714285714,0.00176211453744493,0.968979591836735,96
"cg50_3_5",0.005,2000,3,0.8,0.96,0.0026431718061674,0.982857142857143,60
"cg50_3_5",0.05,200,3,0.644444444444444,0.950819672131147,0.0026431718061674,0.971428571428571,90
"cg50_3_5",0.05,2000,3,0.822222222222222,0.973684210526316,0.00176211453744493,0.98530612244898,51
"cg50_3_6",0.005,200,3,0.537634408602151,0.925925925925926,0.00353356890459364,0.961632653061224,119
"cg50_3_6",0.005,2000,3,0.591397849462366,0.873015873015873,0.00706713780918728,0.962448979591837,107
"cg50_3_6",0.05,200,3,0.591397849462366,0.887096774193548,0.00618374558303887,0.963265306122449,109
"cg50_3_6",0.05,2000,3,0.623655913978495,0.878787878787879,0.00706713780918728,0.964897959183673,100
"cg50_3_7",0.005,200,3,0.618421052631579,0.959183673469388,0.00174064403829417,0.97469387755102,75
"cg50_3_7",0.005,2000,3,0.815789473684211,0.939393939393939,0.00348128807658834,0.98530612244898,52
"cg50_3_7",0.05,200,3,0.723684210526316,0.916666666666667,0.00435161009573542,0.978775510204082,66
"cg50_3_7",0.05,2000,3,0.815789473684211,0.837837837837838,0.010443864229765,0.978775510204082,58
"cg50_3_8",0.005,200,3,0.708333333333333,0.980769230769231,0.000867302688638335,0.982040816326531,70
"cg50_3_8",0.005,2000,3,0.833333333333333,0.9375,0.00346921075455334,0.986938775510204,47
"cg50_3_8",0.05,200,3,0.805555555555556,0.950819672131147,0.002601908065915,0.986122448979592,53
"cg50_3_8",0.05,2000,3,0.847222222222222,0.924242424242424,0.00433651344319167,0.986938775510204,45
"cg50_3_9",0.005,200,3,0.585365853658537,0.96,0.00174978127734033,0.970612244897959,96
"cg50_3_9",0.005,2000,3,0.865853658536585,0.986111111111111,0.000874890638670166,0.990204081632653,43
"cg50_3_9",0.05,200,3,0.682926829268293,0.918032786885246,0.00437445319335083,0.97469387755102,78
"cg50_3_9",0.05,2000,3,0.890243902439024,0.973333333333333,0.00174978127734033,0.991020408163265,41
